"code","country","year","htflowsunodc","mediafreedom","prostitutionlaw","prostitutionbrothel","englishspeaking","frenchspeaking","spanishspeaking","portuguesespeaking","germanspeaking","protestantpopulation","muslimpopulation","catholic2","britishlegal","socialistlegal","frenchlegal","germanlegal","scandinavianlegal","visaonothers","visaatborder2onothers","urbanization","trade_gdp","alq_m","literacy","alq_f","alq_agri","mort_5","democracy","reg_west_europe","reg_east_asia","reg_europe","reg_latam","reg_mideast","reg_sasia","reg_ssa","inc_low","inc_low_mid","pop_ln","gdp_pc_const_ppp_ln","stockmigrants1990_ln","tourism_in_ln","ruleWB_m","prosecution_m","protection_m","prevention_m","execrlc_right_m","id","_mi_id","_mi_miss","_st","_d","_t","_t0","_mi_m"
"ERI","Eritrea",1995,0,68,0,0,0,0,0,0,0,0,69.3199996948242,0,0,0,1,0,0,190,190,16.6000003814697,105.322631835938,22.3377780914307,1002.50671386719,40.11767578125,56.6552848815918,115.099998474121,0,0,0,0,0,0,0,1,1,0,14.9805679321289,6.6214542388916,2.46809959411621,12.660327911377,-0.210160061717033,2,1,1,0,58,58,NA,1,1,58,0,8
"ESP","Spain",1995,4,23,1,0,0,0,1,0,0,0,1.14999997615814,96.9000015258789,0,0,1,0,0,132,132,75.9000015258789,44.7662696838379,17.7670249938965,1260.02551269531,30.790901184082,9,7,1,1,0,0,0,0,0,0,0,0,17.4889469146729,9.95258903503418,6.72106409072876,17.3685703277588,1.31303882598877,5,4.5,4,0,59,59,NA,1,1,59,0,8
"EST","Estonia",1995,3,25,1,0,0,0,0,0,0,13.8900003433228,0,2,0,0,1,0,0,132,132,70,143.772506713867,10.5,-882.627136230469,8.89999866485596,10.1999998092651,15.8999996185303,1,1,0,0,0,0,0,0,0,0,14.1780681610107,8.95853042602539,5.94542074203491,13.1806325912476,0.517946600914001,2.83333325386047,3.33333325386047,3.66666674613953,0.5,60,60,NA,1,1,60,0,8
"ETH","Ethiopia",1995,1,59,1,0,0,0,0,0,0,0,32.939998626709,0.699999988079071,0,0,1,0,0,190,190,13.8999996185303,25.4151077270508,12.0488700866699,1063.81506347656,14.7289762496948,68.0707321166992,179.699996948242,0,0,0,0,0,0,0,1,1,0,17.8582611083984,6.18618440628052,7.05220174789429,11.5424842834473,-0.719059467315674,4,3,3.16666674613953,0,61,61,NA,1,1,61,0,8
"FIN","Finland",1995,3,15,1,0,0,0,0,0,0,85.1399993896484,0,0.100000001490116,0,0,0,0,1,132,132,61.4000015258789,65.516845703125,15.4135341644287,-1075.1328125,15.0975399017334,8,5.09999990463257,1,1,0,0,0,0,0,0,0,0,15.4463186264038,9.99394798278809,4.1478853225708,14.1071739196777,1.95158112049103,4.5,3.83333325386047,4.66666650772095,0.16666667163372,62,62,NA,1,1,62,0,8
"FJI","Fiji",1995,1,56,0,0,1,0,0,0,0,0,7.80999994277954,9,1,0,0,0,0,94,94,45.5,118.138511657715,6.41280603408813,-227.840896606445,10.4277868270874,27.1533908843994,19,1,0,1,0,0,0,0,0,0,0,13.5514612197876,8.2158613204956,2.61739587783813,12.6698064804077,0.0508583188056946,3,1.5,2.25,0,63,63,NA,1,1,63,0,8
"FRA","France",1995,4,27,1,0,0,1,0,0,0,1.85000002384186,5.51000022888184,76.4000015258789,0,0,1,0,0,132,132,74.9000015258789,44.4106559753418,9.98003959655762,942.671752929688,14.0547704696655,4.90000009536743,6.69999980926514,1,1,0,0,0,0,0,0,0,0,17.8732604980469,10.1354513168335,8.68225002288818,17.9104042053223,1.36976432800293,5,4.16666650772095,4.16666650772095,0.333333343267441,64,64,NA,1,1,64,0,8
"FRO","Faeroe Islands",1995,NA,15.3462591171265,NA,NA,0,0,0,0,0,48.1550827026367,34.6368446350098,11.3084840774536,0,0,1,0,0,195.858993530273,78.9553909301758,30.8999996185303,85.9579696655273,6.0055570602417,-1792.45642089844,14.0188093185425,20.0850715637207,77.8718109130859,0,1,0,0,0,0,0,0,0,0,10.680193901062,9.98841953277588,0.820740699768066,11.7779083251953,1.53635275363922,1.92592024803162,2.51091623306274,3.42328572273254,0.141087993979454,65,65,NA,1,1,65,0,8
"FSM","Micronesia, Fed. Sts.",1995,NA,33.9433135986328,NA,NA,0,0,0,0,0,37.0071792602539,-20.9646339416504,61.4493637084961,0,0,0,0,0,0,0,25.1000003814697,107.306709289551,2.2059953212738,-367.161560058594,10.5333204269409,31.7840614318848,51.9000015258789,1,0,1,0,0,0,0,0,0,1,11.5827131271362,7.99910020828247,-2.49023103713989,11.4491958618164,-0.328691720962524,2.5,1,1.5,-0.47802209854126,66,66,NA,1,1,66,0,8
"GAB","Gabon",1995,3,52,0,0,0,1,0,0,0,18.1800003051758,0,65.1999969482422,0,0,1,0,0,174,174,75.4000015258789,95.1346969604492,6.55679035186768,-907.861877441406,8.85969066619873,16.7221717834473,87.3000030517578,0,0,0,0,0,0,0,1,0,0,13.896580696106,9.60905265808105,4.84968376159668,11.7360687255859,-0.473496586084366,4,4,3.66666674613953,0,67,67,NA,1,1,67,0,8
"GBR","United Kingdom",1995,4,22,1,0,1,0,0,0,0,9.96000003814697,1.4099999666214,13.1000003814697,1,0,0,0,0,104,104,89,56.6168365478516,10.0192804336548,1196.81591796875,6.80250263214111,2,7.09999990463257,1,1,0,0,0,0,0,0,0,0,17.8762817382812,10.1411056518555,8.22048377990723,16.8936977386475,1.81710422039032,5,3.33333325386047,5,1,68,68,NA,1,1,68,0,8
"GEO","Georgia",1995,1,70,0,0,0,0,0,0,0,0,10.960000038147,1,0,0,1,0,0,183,0,53.9000015258789,67.8286743164062,9.0759449005127,-995.678588867188,12.0459766387939,43.5720558166504,40.0999984741211,0,0,0,1,0,0,0,0,0,1,15.4386348724365,7.45560169219971,5.82393312454224,11.3504066467285,-1.21216976642609,4.66666650772095,3.5,3.66666674613953,0,69,69,NA,1,1,69,0,8
"GHA","Ghana",1995,3,62,0,0,0,0,0,0,0,20.0699996948242,14.3900003433228,18.7000007629395,1,0,0,0,0,171,171,40.0999984741211,57.4230918884277,8.49546909332275,-657.917602539062,6.53503751754761,37.9863700866699,109.800003051758,1,0,0,0,0,0,0,1,1,0,16.6630592346191,6.86654663085938,6.57437801361084,12.5637474060059,-0.443193018436432,3.66666674613953,3,3.33333325386047,0,70,70,NA,1,1,70,0,8
"GIN","Guinea",1995,0,66,0,0,0,1,0,0,0,32.1700592041016,85.0100021362305,1.10000002384186,0,0,1,0,0,171,171,29.5,45.6441802978516,9.10972118377686,1160.42541503906,16.9448375701904,63.7412643432617,209.600006103516,0,0,0,0,0,0,0,1,1,0,15.8275337219238,6.68926572799683,5.48521184921265,10.7556438446045,-1.22027838230133,4,1.66666662693024,3,0,71,71,NA,1,1,71,0,8
"GMB","Gambia, The",1995,1,63,0,0,1,0,0,0,0,0,94.8899993896484,1.89999997615814,0,0,1,0,0,166,41,43.7999992370605,121.962715148926,12.0871877670288,656.165222167969,23.5774707794189,49.5114898681641,149.199996948242,0,0,0,0,0,0,0,1,1,0,13.8969869613647,6.95405197143555,4.77153158187866,10.7144174575806,0.0305663086473942,2.83333325386047,2.16666674613953,2.83333325386047,0,72,72,NA,1,1,72,0,8
"GNB","Guinea-Bissau",1995,NA,50,0,0,0,0,0,1,0,42.8278312683105,45.7400016784668,10.1999998092651,0,0,1,0,0,176,176,29.7999992370605,46.810432434082,7.64070272445679,-1429.75231933594,12.1612071990967,43.3943786621094,233.199996948242,0,0,0,0,0,0,0,1,1,0,13.9690799713135,7.14592123031616,2.63188886642456,8.50654220581055,-1.88293480873108,2,3,2.79999995231628,0,73,73,NA,1,1,73,0,8
"GNQ","Equatorial Guinea",1995,3,74,0,0,0,0,1,0,0,0,0,71.3000030517578,0,0,1,0,0,191,191,38.7999992370605,159.418411254883,5.65175819396973,-529.042114257812,13.9779081344604,40.9817924499512,182.300003051758,0,1,0,0,0,0,0,0,0,0,13.021409034729,7.74518823623657,0.993251800537109,11.1824836730957,-1.36790466308594,3.33333325386047,1.66666662693024,3,0,74,74,NA,1,1,74,0,8
"GRC","Greece",1995,5,26,1,0,0,0,0,0,0,0,1.33000004291534,0.400000005960464,0,0,1,0,0,132,132,59.2999992370605,43.6399345397949,6.20029067993164,1206.20349121094,13.7610464096069,20.3999996185303,8.39999961853027,1,1,0,0,0,0,0,0,0,0,16.1795673370361,9.78582382202148,6.02126598358154,16.1310119628906,0.720770537853241,4.66666650772095,2.33333325386047,3.66666674613953,0.5,75,75,NA,1,1,75,0,8
"GRD","Grenada",1995,NA,20.6195011138916,NA,NA,0,0,0,0,0,24.2815895080566,-6.6871337890625,91.0537185668945,0,0,0,0,0,11,11,31.6000003814697,100.073722839355,-2.11405944824219,-467.569030761719,-1.06544196605682,23.2261009216309,26.7000007629395,1,0,0,0,1,0,0,0,0,0,11.5145740509033,8.53624248504639,0.380429208278656,11.5898866653442,0.277332305908203,3.32582592964172,2.85505557060242,3.03102326393127,0.16666667163372,76,76,NA,1,1,76,0,8
"GRL","Greenland",1995,NA,9.30097675323486,NA,NA,1,0,0,0,0,35.573299407959,21.0016384124756,25.0462589263916,0,0,1,0,0,107.118659973145,160.750335693359,80.9000015258789,116.79955291748,-0.710167765617371,-1378.05065917969,2.18397498130798,-0.855446219444275,54.7380790710449,0,1,0,0,0,0,0,0,0,0,10.9295291900635,9.45792102813721,2.37717533111572,10.3475866317749,0.683000087738037,4.14299774169922,4.33303213119507,3.64750170707703,0.470990002155304,77,77,NA,1,1,77,0,8
"GTM","Guatemala",1995,3,60,1,0,0,0,1,0,0,21.7700004577637,0,94,0,0,1,0,0,118,118,43.0999984741211,44.6894302368164,0.827233254909515,656.679565429688,6.27064418792725,29.2569179534912,59.5999984741211,1,0,0,0,1,0,0,0,0,1,16.1187610626221,8.20613193511963,5.5770845413208,13.2410345077515,-0.932121396064758,4.16666650772095,2.66666674613953,3.16666674613953,0.333333343267441,78,78,NA,1,1,78,0,8
"GUM","Guam",1995,NA,43.0929794311523,NA,NA,0,0,0,0,0,50.2474136352539,-64.6347579956055,28.4752445220947,1,0,1,0,0,12.9335603713989,115.64680480957,92.0999984741211,223.536285400391,3.61782121658325,-1330.6435546875,-1.0224574804306,-5.95005083084106,-133.308410644531,1,1,0,0,0,0,0,0,0,0,11.8883295059204,11.2227430343628,2.87801861763,14.1244649887085,0.0667848065495491,4.86018371582031,4.28584575653076,3.89792656898499,0.552865386009216,79,79,NA,1,1,79,0,8
"GUY","Guyana",1995,NA,28,0,0,0,0,0,0,0,18.6900005340576,8.96000003814697,18,1,0,0,0,0,158,158,29.1000003814697,213.327163696289,18.000301361084,469.420257568359,34.5921974182129,49.7245330810547,54.4000015258789,0,0,0,0,1,0,0,0,0,1,13.5395631790161,7.65201902389526,1.41098690032959,11.5711946487427,-0.269270241260529,3.66666674613953,3,3.33333325386047,0,80,80,NA,1,1,80,0,8
"HKG","Hong Kong, China",1995,4,30,1,0,0,0,0,0,0,4.28000020980835,0,7.90000009536743,1,0,0,0,0,42,42,100,290.852264404297,3.39038300514221,308.495483398438,2.93027663230896,0.600000023841858,74.9763717651367,1,1,0,0,0,0,0,0,0,0,15.6329536437988,10.2511987686157,7.70458650588989,16.7905330657959,1.07440757751465,3,2.83333325386047,3.66666674613953,-0.372700482606888,81,81,NA,1,1,81,0,8
"HND","Honduras",1995,1,45,1,0,0,0,1,0,0,10.4799995422363,0,95.8000030517578,0,0,1,0,0,128,128,42.2999992370605,91.7775344848633,3.16815304756165,1300.29248046875,3.40766620635986,37.2000007629395,44.9000015258789,1,0,0,0,1,0,0,0,0,1,15.5361318588257,7.92566204071045,5.59990215301514,12.5098743438721,-0.841036379337311,4.66666650772095,2.66666674613953,2.83333325386047,1,82,82,NA,1,1,82,0,8
"HRV","Croatia",1995,3,56,0,0,0,0,0,0,0,0.699999988079071,1.16999995708466,76.5,0,1,0,0,0,131,131,54.9000015258789,74.6660461425781,-1.34514856338501,-23.7097682952881,1.18313336372375,19.0904006958008,9.89999961853027,1,1,0,0,0,0,0,0,0,0,15.3564558029175,9.20261764526367,6.16415643692017,14.2109251022339,-0.204418420791626,4.5,3.83333325386047,4.83333349227905,0.833333313465118,83,83,NA,1,1,83,0,8
"HTI","Haiti",1995,2,51,0,0,0,1,0,0,0,22.8500003814697,0,82.5999984741211,0,0,1,0,0,4,4,32.5999984741211,37.8477249145508,7.8493914604187,635.73779296875,13.7094650268555,39.388053894043,131.399993896484,0,0,0,0,1,0,0,0,1,0,15.8773889541626,7.00707387924194,2.94968843460083,11.8844890594482,-1.39802873134613,1.75,2.25,1.66666662693024,0,84,84,NA,1,1,84,0,8
"HUN","Hungary",1995,3,38,0,0,0,0,0,0,0,25.4400005340576,0,53.9000015258789,0,0,0,1,0,132,132,65.1999969482422,91.8513412475586,11.3106307983398,-187.956207275391,8.68736743927002,8,12.8000001907349,1,1,0,0,0,0,0,0,0,0,16.150463104248,9.30054950714111,5.85076475143433,14.5528793334961,0.782877504825592,4.83333349227905,2.83333325386047,3.66666674613953,0.666666686534882,85,85,NA,1,1,85,0,8
"IDN","Indonesia",1995,2,71,0,0,0,0,0,0,0,6.03999996185303,87.2099990844727,2.70000004768372,0,0,1,0,0,181,162,35.5999984741211,53.9585876464844,9.77422904968262,-787.137573242188,15.9954433441162,44,66.5999984741211,0,0,1,0,0,0,0,0,0,1,19.070405960083,7.94557571411133,6.14332675933838,15.279691696167,-0.722854197025299,4,2.83333325386047,3.33333325386047,0,86,86,NA,1,1,86,0,8
"IMY","Isle of Man",1995,NA,36.8006172180176,NA,NA,0,1,0,0,0,49.5515747070312,-17.3850631713867,17.1691780090332,1,0,0,0,0,100.381523132324,153.672592163086,51.7999992370605,141.165817260742,3.30185985565186,-669.759216308594,9.25198936462402,14.7127885818481,112.768646240234,0,1,0,0,0,0,0,0,0,0,11.1838235855103,8.46510982513428,2.06369853019714,9.88289451599121,-0.536296248435974,2.4507110118866,2.71894884109497,2.18192911148071,0.586116790771484,87,87,NA,1,1,87,0,8
"IND","India",1995,4,49,1,0,1,0,0,0,0,1.0900000333786,11.9700002670288,1.29999995231628,1,0,0,0,0,189,189,26.6000003814697,23.131649017334,2.40000009536743,1255.2666015625,1.70000004768372,59.3366851806641,107.400001525879,1,0,0,0,0,0,1,0,0,1,20.6530361175537,7.280837059021,8.92175102233887,14.568811416626,0.234424948692322,4.33333349227905,2.5,2.66666674613953,0,88,88,NA,1,1,88,0,8
"IRL","Ireland",1995,2,15,1,0,1,0,0,0,0,0,0,95.3000030517578,1,0,0,0,0,107,107,57.9000015258789,140.875961303711,11.9553070068359,659.315490722656,12.0593690872192,11.6000003814697,7,1,1,0,0,0,0,0,0,0,0,15.0988998413086,9.97696304321289,5.42934560775757,15.3878698348999,1.66823470592499,4.19999980926514,3.20000004768372,4,0.16666667163372,89,89,NA,1,1,89,0,8
"IRN","Iran, Islamic Rep.",1995,3,83,0,0,0,0,0,0,0,0,99.5699996948242,0.100000001490116,0,0,1,0,0,188,188,60.2000007629395,34.8244743347168,8.35614967346191,1151.98559570312,15.2468309402466,34.423023223877,60.4000015258789,0,0,0,0,0,1,0,0,0,0,17.8922672271729,8.82767200469971,8.36441516876221,13.1001176834106,-0.448601394891739,4.16666650772095,1.5,1.33333337306976,0,90,90,NA,1,1,90,0,8
"IRQ","Iraq",1995,2,100,0,0,0,0,0,0,0,-15.590633392334,97.0299987792969,1.79999995231628,0,0,1,0,0,174.31575012207,178.261947631836,68.8000030517578,79.1783142089844,19.1735000610352,-648.274108886719,32.4971771240234,18.7720603942871,48.2000007629395,0,0,0,0,0,1,0,0,0,1,16.8876247406006,8.15425872802734,4.42604351043701,11.0186290740967,-1.59634304046631,1.5,1.16666662693024,1.33333337306976,0,91,91,NA,1,1,91,0,8
"ISL","Iceland",1995,3,12,1,0,0,0,0,0,0,89.2900009155273,0,0.699999988079071,0,0,0,0,1,132,132,91.5999984741211,67.4403686523438,4.823401927948,-342.830688476562,4.8994665145874,9.5,5.40000009536743,1,1,0,0,0,0,0,0,0,0,12.4987421035767,10.1143283843994,2.26176309585571,12.3614282608032,1.82918477058411,4.5,2,3,0.666666686534882,92,92,NA,1,1,92,0,8
"ISR","Israel",1995,5,30,1,0,0,0,0,0,0,0,14.8900003433228,1,1,0,0,0,0,123,123,90.9000015258789,65.3657379150391,5.56306838989258,1034.50756835938,8.5897970199585,2.90000009536743,8.80000019073486,1,1,0,0,0,0,0,0,0,0,15.5284070968628,9.93126773834229,7.3979902267456,14.6107625961304,1.02552306652069,4.83333349227905,2.66666674613953,3.33333325386047,0.5,93,93,NA,1,1,93,0,8
"ITA","Italy",1995,5,30,1,0,0,0,0,0,0,0,1.21000003814697,83.1999969482422,0,0,1,0,0,132,132,66.9000015258789,47.6727523803711,9.06282901763916,108.42357635498,16.1012897491455,6.59999990463257,7.5,1,1,0,0,0,0,0,0,0,0,17.8558578491211,10.1373157501221,7.26417016983032,17.2511730194092,0.832766115665436,5,4.83333349227905,5,0.16666667163372,94,94,NA,1,1,94,0,8
"JAM","Jamaica",1995,1,18,0,0,1,0,0,0,0,38.9300003051758,0,9.60000038146973,1,0,0,0,0,106,80,50.5999984741211,111.30290222168,10.7999992370605,-412.713439941406,22.4999980926514,23.2000007629395,32.5999984741211,1,0,0,0,1,0,0,0,0,0,14.7237691879272,8.84489727020264,3.03495287895203,13.9526605606079,-0.343678802251816,3.33333325386047,3.16666674613953,3,0,95,95,NA,1,1,95,0,8
"JOR","Jordan",1995,NA,48,0,0,0,0,0,0,0,26.0263080596924,96.5899963378906,1.70000004768372,0,0,1,0,0,182,61,78.1999969482422,124.585334777832,12.0760335922241,551.52783203125,29.9443187713623,32.7307929992676,33.2000007629395,0,0,0,0,0,1,0,0,0,1,15.2494039535522,8.16245651245117,7.04429483413696,13.8878316879272,0.388181269168854,2.66666674613953,1.83333337306976,2.66666674613953,0,96,96,NA,1,1,96,0,8
"JPN","Japan",1995,5,20,0,0,0,0,0,0,0,58.9744453430176,0,0.600000023841858,0,0,0,1,0,137,137,64.5999984741211,16.8635540008545,3.07614731788635,273.810089111328,3.25925922393799,5.69999980926514,5.80000019073486,1,1,0,0,0,0,0,0,0,0,18.6473293304443,10.2253198623657,6.98063373565674,15.0229768753052,1.46685802936554,4.33333349227905,2.83333325386047,3.66666674613953,0.833333313465118,97,97,NA,1,1,97,0,8
"KAZ","Kazakhstan",1995,3,61,1,0,0,0,0,0,0,2.15000009536743,47.0200004577637,3,0,0,1,0,0,175,175,55.9000015258789,82.5224075317383,3.12728071212769,188.815063476562,2.52693629264832,35.9292678833008,56.2999992370605,0,0,0,1,0,0,0,0,0,0,16.576509475708,8.4116907119751,8.19400787353516,11.3549718856812,-0.852272689342499,4.5,2.5,3.33333325386047,0,98,98,NA,1,1,98,0,8
"KEN","Kenya",1995,3,52,0,0,1,0,0,0,0,28.2099990844727,6,26.3999996185303,1,0,0,0,0,154,21,19,71.7457427978516,6.25970268249512,-53.2121887207031,12.8287954330444,59.6905288696289,112.300003051758,0,0,0,0,0,0,0,1,1,0,17.1294078826904,7.17890167236328,5.09375,13.705696105957,-1.11307239532471,3.5,2.5,3.16666674613953,0,99,99,NA,1,1,99,0,8
"KGZ","Kyrgyz Republic",1995,2,52,1,0,0,0,0,0,0,0,70,0,0,1,0,0,0,172,144,36.2999992370605,71.8261260986328,10.8054628372192,1543.92199707031,21.8942165374756,47.2000007629395,61.9000015258789,0,0,0,1,0,0,0,0,1,0,15.3393688201904,7.10993766784668,6.4347071647644,10.4912738800049,-0.674664914608002,4.33333349227905,2.66666674613953,2.83333325386047,0.666666686534882,100,100,NA,1,1,100,0,8
"KHM","Cambodia",1995,4,60,0,0,0,0,0,0,0,0,2.1800000667572,0.100000001490116,0,0,1,0,0,191,191,14.1999998092651,77.766731262207,2.64906311035156,-965.170715332031,-0.7134770154953,72.4663619995117,118.5,0,0,1,0,0,0,0,0,1,0,16.2474021911621,6.67939758300781,3.64805746078491,11.8029098510742,-1.08382630348206,3.66666674613953,3,3.16666674613953,0,101,101,NA,1,1,101,0,8
"KIR","Kiribati",1995,NA,24,1,0,1,0,0,0,0,38.0400009155273,0,49,0,0,0,0,0,168,168,36.4000015258789,83.5204925537109,3.84078884124756,201.803817749023,7.56685256958008,60.6766929626465,74.8000030517578,1,0,1,0,0,0,0,0,0,1,11.254919052124,7.54841423034668,0.78845739364624,8.26873207092285,-0.68682849407196,2,1,1.66666662693024,0.516460418701172,102,102,NA,1,1,102,0,8
"KNA","St. Kitts and Nevis",1995,NA,56.5432586669922,NA,NA,0,0,0,0,0,29.94677734375,25.791597366333,69.2435073852539,1,0,0,0,0,93,92,33.7000007629395,125.709465026855,17.3446617126465,-1041.58020019531,32.412654876709,18.6920776367188,24.8999996185303,1,0,0,0,1,0,0,0,0,0,10.6213274002075,9.26051807403564,-0.754523515701294,11.2772035598755,-0.328691720962524,0.73218446969986,1.578045129776,1.93118703365326,-0.622095465660095,103,103,NA,1,1,103,0,8
"KOR","Korea, Rep.",1995,3,28,0,0,0,0,0,0,0,19.6700000762939,0,3.90000009536743,0,0,0,1,0,89,89,78.1999969482422,58.7493362426758,2.31604337692261,-61.5462303161621,1.68826532363892,12.3999996185303,7.5,1,1,0,0,0,0,0,0,0,0,17.6242370605469,9.66531372070312,6.34931373596191,15.1380662918091,0.735568940639496,5,4.83333349227905,4.66666650772095,1,104,104,NA,1,1,104,0,8
"KSV","Kosovo",1995,1,52.4751243591309,NA,NA,0,0,0,0,0,-14.2979288101196,89.0797653198242,12.1301927566528,1,0,0,1,0,137.528594970703,-3.7689836025238,58.289306640625,108.890029907227,4.8082218170166,1691.11413574219,10.9201173782349,43.4268226623535,107.114570617676,1,0,0,1,0,0,0,0,0,1,16.2762393951416,8.26953601837158,7.27536010742188,12.815221786499,-0.700484037399292,4,2.33333325386047,2.83333325386047,1.14111530780792,105,105,NA,1,1,105,0,8
"KWT","Kuwait",1995,3,48,0,0,0,0,0,0,0,0,85.3499984741211,2.09999990463257,0,0,1,0,0,187,154,98.0999984741211,94.3184585571289,4.54002666473389,78.3955001831055,9.48446369171143,2.09999990463257,14.6000003814697,0,1,0,0,0,0,0,0,0,0,14.4044075012207,10.5346813201904,7.36852884292603,11.1844215393066,0.821144819259644,2.16666674613953,1.5,2.33333325386047,0,106,106,NA,1,1,106,0,8
"LBN","Lebanon",1995,3,56,0,1,0,0,0,0,0,0,55.310001373291,36.2000007629395,0,0,1,0,0,185,100,84.8000030517578,73.135383605957,11.8973054885864,-442.012725830078,14.8573904037476,2.87553429603577,34.7000007629395,0,0,0,0,0,1,0,0,0,0,15.0656251907349,9.0617094039917,6.26091909408569,13.0170030593872,-0.205062627792358,2.16666674613953,1.83333337306976,2.33333325386047,1,108,108,NA,1,1,108,0,8
"LBR","Liberia",1995,1,71,0,0,1,0,0,0,0,-14.5374221801758,13.9200000762939,1.89999997615814,1,0,0,0,0,176,176,50,95.9813232421875,4.54850482940674,-607.352722167969,5.60177993774414,53.0537910461426,253.300003051758,0,0,0,0,0,0,0,1,1,0,14.4806518554688,5.01600074768066,4.39197683334351,10.0972995758057,-2.07118678092957,3.33333325386047,2,2.5,0,109,109,NA,1,1,109,0,8
"LBY","Libya",1995,2,85,0,0,0,0,0,0,0,0,97.0599975585938,0.200000002980232,0,0,1,0,0,177,177,76,51.5917587280273,17.4885883331299,-1397.54968261719,26.7685985565186,-2.20590114593506,30,0,0,0,0,0,1,0,0,0,0,15.3912181854248,8.50619316101074,6.12577676773071,10.9331073760986,-0.962721526622772,1,1.5,2,0,110,110,NA,1,1,110,0,8
"LCA","St. Lucia",1995,NA,48.4564666748047,NA,NA,0,0,0,0,0,20.085521697998,56.4955101013184,54.3793334960938,0,0,1,0,0,130,130,29.6000003814697,136.855346679688,11.7323055267334,-38.6497573852539,20.9672069549561,24.2000007629395,21.5,1,0,0,0,1,0,0,0,0,0,11.8874979019165,8.95709609985352,2.40345668792725,12.350172996521,-0.328691720962524,2.31496691703796,2.1671154499054,2.23947286605835,1,111,111,NA,1,1,111,0,8
"LIE","Liechtenstein",1995,NA,6.74750471115112,NA,NA,0,1,0,0,0,23.7308368682861,33.3329048156738,84.6139602661133,0,0,0,0,0,117,117,16.5,70.8592910766602,11.4877185821533,-326.233917236328,23.0435104370117,9.36931991577148,8,1,1,0,0,0,0,0,0,0,0,10.340160369873,9.45866298675537,1.0565676689148,10.9852924346924,1.52053356170654,2.71212267875671,2.91018843650818,2.96018719673157,-0.124851197004318,112,112,NA,1,1,112,0,8
"LKA","Sri Lanka",1995,2,41,0,0,0,0,0,0,0,0,7.53000020980835,6.80000019073486,1,0,0,0,0,192,114,16.3999996185303,81.6350479125977,9.01738452911377,495.14990234375,18.7181644439697,37.2999992370605,25.1000003814697,1,0,0,0,0,0,1,0,0,1,16.710334777832,7.8174614906311,6.12861442565918,12.9066915512085,-0.107732340693474,4,2.16666674613953,3,0,113,113,NA,1,1,113,0,8
"LSO","Lesotho",1995,0,52,1,0,1,0,0,0,0,14.0200004577637,0,43.5,1,0,0,0,0,127,127,17,151.61164855957,13.3559093475342,509.730743408203,16.8456535339355,61.4488906860352,100.099998474121,0,0,0,0,0,0,0,1,0,1,14.3611469268799,6.91767597198486,2.10413408279419,11.3736629486084,0.0905329063534737,1.79999995231628,2,2.59999990463257,0,114,114,NA,1,1,114,0,8
"LTU","Lithuania",1995,3,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,132,132,67.3000030517578,105.383590698242,10.5623235702515,-19.6379432678223,15.6400899887085,17.1183662414551,15.8000001907349,1,0,0,1,0,0,0,0,0,0,15.1052942276001,8.90633296966553,5.85593128204346,13.3847274780273,0.420285403728485,5,4.33333349227905,4,0.16666667163372,115,115,NA,1,1,115,0,8
"LUX","Luxembourg",1995,2,10,1,0,0,1,0,1,0,0,0,93,0,0,1,0,0,132,132,82.9000015258789,191.577270507812,2.09087681770325,382.323913574219,4.38491106033325,3.79999995231628,5.80000019073486,1,1,0,0,0,0,0,0,0,0,12.9205532073975,10.7876195907593,4.73444271087646,13.5515451431274,1.81542479991913,4.83333349227905,3.66666674613953,4,0,116,116,NA,1,1,116,0,8
"LVA","Latvia",1995,3,29,1,0,0,0,0,0,0,14.6199998855591,0,18.2000007629395,0,0,1,0,0,132,132,68.8000030517578,87.5469970703125,-0.313005864620209,960.106018066406,1.95710802078247,38.0606269836426,20,1,1,0,0,0,0,0,0,0,0,14.7377834320068,8.71721744537354,6.47079944610596,13.197470664978,0.203584864735603,4.83333349227905,3,3.16666674613953,0.5,117,117,NA,1,1,117,0,8
"MAC","Macao, China",1995,NA,33.0536918640137,NA,NA,0,0,0,0,0,-4.46289682388306,-31.3464946746826,21.8812446594238,0,0,0,0,0,133,0,99.9000015258789,137.779693603516,4.05312442779541,-560.214538574219,2.97371983528137,0.200000002980232,-43.7772979736328,1,1,0,0,0,0,0,0,0,0,12.9282083511353,10.1130514144897,4.84417247772217,15.2510709762573,0.205764278769493,2.83333325386047,1.33333337306976,1.83333337306976,0.45565140247345,118,118,NA,1,1,118,0,8
"MAR","Morocco",1995,1,53,0,0,0,0,0,0,0,0,99.8300018310547,0.200000002980232,0,0,1,0,0,134,134,51.7000007629395,61.4435501098633,18.7299022674561,338.617523193359,32.1952133178711,27.4831027984619,68.0999984741211,0,0,0,0,0,1,0,0,0,1,17.1095161437988,7.8573808670044,4.05352258682251,14.7717905044556,0.193127498030663,4.33333349227905,1.83333337306976,3.33333325386047,0,119,119,NA,1,1,119,0,8
